city,size_rank,date,rent,value,newconstruciton_count,newconstruciton_pricepersqft,rent_affordability,home_owner_affordability,years_for_downpayment,new_renter_income_needed,affordable_home_price,median_sale_price,unemployment,cpi,empl_services,empl_total_nonfarm,empl_mining,empl_wholesale,empl_localgov,empl_horeca,empl_professional_and_business_services,empl_transport_and_utilities,empl_information,empl_finance,empl_manufacuring,salary_hourly,electricity_price,population,fedfunds_rate
nyc,1.0,2017-08-31,2482.022164758956,447154.26706408657,,,0.3743959852154834,0.4510337974895356,12.06582643811032,94528.34354569412,318922.242220815,398667.0,4.7,268.657,7615.0,9729.1,402.3159747103,410.894915883457,1056.33116234801,932.4506739859139,1536.3923584789002,354.2,300.77617675545,781.004249903192,365.235562809564,31.16,0.201,19593.849,1.16
nyc,1.0,2017-09-30,2510.508286672144,448804.7923927431,,,0.3729555597159112,0.447805415022676,12.046838708763042,94640.63570947536,322620.37914404,395000.0,4.4,270.059,7629.0,9737.0,403.747017270026,411.056572902118,1052.72038449297,930.663450197684,1543.01845462389,374.5,302.37845507895,782.125466432117,364.6458026400271,31.48,0.203,19593.849,1.15
nyc,1.0,2017-10-31,2518.585323370397,450492.4533078435,,,0.3709767890506951,0.450179992266102,12.032227832590875,94620.36751932368,321949.6904489162,386983.0,4.2,269.575,7703.3,9752.4,404.51251580136,409.5583948729951,1055.93546369392,934.664433981384,1541.9278063192,377.3,301.185073483546,782.784560849312,364.155090654397,32.01,0.19,19593.849,1.15
nyc,1.0,2017-11-30,2514.6455964129827,452047.14913194935,,,0.3691779812947686,0.4503903705630209,12.015074683917,94612.35898430349,322849.4463127369,379983.0,4.1,269.381,7769.2,9758.8,406.353281733108,410.34067690849696,1051.46755507677,935.5079070179181,1545.37082671523,388.7,302.368475219074,783.282410580233,364.372730334652,31.61,0.2,19593.849,1.16
nyc,1.0,2017-12-31,2487.5024802574826,453511.5709870523,,,0.3684225680983921,0.4516527435477316,12.025263546335914,94692.7533590126,323072.04387186485,376650.0,4.0,269.564,7803.8,9785.8,406.877647844069,410.758410713246,1054.82360494478,935.6596124306394,1549.52623630739,399.1,303.420413739295,784.907750276644,364.0014702638151,31.92,0.208,19593.849,1.3
nyc,1.0,2018-01-31,2487.8541377847096,454840.3166779985,368.0,230.1734906315059,0.3682029294150341,0.4513534544675218,12.038149027800188,94885.48903945588,324546.2216643013,377333.0,4.6,270.771,7535.5,9768.9,401.812143185356,410.47734011175294,1049.82949088695,936.310992945272,1545.80527539385,379.0,298.404279064533,782.1579328150259,364.1148024668551,32.29,0.202,19544.098,1.41
nyc,1.0,2018-02-28,2502.806424107212,455961.48302997794,293.0,221.0220895522388,0.3680610619673057,0.4616600010716546,12.046624748686105,95095.91188346062,317482.4525509429,374333.0,4.6,272.214,7590.4,9803.9,408.676924310693,410.535113296748,1054.69734300351,938.2262365317822,1550.78580433584,373.8,303.456437872142,784.766214807251,364.435566947838,32.46,0.198,19544.098,1.42
nyc,1.0,2018-03-31,2516.122172084141,457477.1013248857,355.0,234.9629881430673,0.3674865685178725,0.4657587524182061,12.053233072117262,95257.89650413935,315574.9550352965,376833.0,4.3,272.196,7632.2,9806.8,409.430342351382,410.1077659995551,1054.72388851951,940.1932855856018,1552.16280599993,373.8,304.060100583494,785.520353525759,364.240076189672,32.45,0.206,19544.098,1.51
nyc,1.0,2018-04-30,2530.1454939350688,459248.8027134559,337.0,239.9,0.3673569784395536,0.4667485565779849,12.059324039112049,95555.3911984457,316105.660004714,379167.0,3.8,272.95,7680.2,9814.9,408.821584210026,409.382416170672,1054.42297851302,940.7051736305168,1552.9003610081602,374.4,299.413298109528,786.41533045763,363.96479606224,32.75,0.203,19544.098,1.69
nyc,1.0,2018-05-31,2545.262194198154,461799.49962128064,360.0,230.4772234273319,0.366858582217199,0.4717820848921317,12.085757283380095,95736.1905836478,314094.3556444209,388250.0,3.6,274.001,7743.5,9830.7,411.409648869672,409.49811051678,1059.18278686578,940.001235713789,1559.98531875736,378.6,301.599598442513,787.5179824818381,363.769329318456,32.23,0.21,19544.098,1.7
nyc,1.0,2018-06-30,2557.1717401962032,464130.3608581118,422.0,252.33333333333331,0.3668158725428057,0.4723958294399182,12.117366282423,95916.88696444315,315151.27717668144,400750.0,4.1,274.17,7814.8,9845.6,413.093125861128,409.435590166156,1061.25114028936,940.4571941042402,1567.81818864377,381.3,304.494643727912,790.2405569927631,363.74920807028496,32.07,0.217,19544.098,1.82
nyc,1.0,2018-07-31,2563.314220438121,466747.2803360159,392.0,263.2359622256253,0.3668046645395547,0.4723741311365619,12.156559950775234,96085.5983486395,316828.714183279,412417.0,4.2,274.073,7756.3,9837.3,412.792316947768,409.584415743103,1056.77008732202,939.045641958608,1561.1056613553303,364.8,302.999718953428,790.179591160227,363.00727008108095,32.71,0.216,19544.098,1.91
nyc,1.0,2018-08-31,2572.486363342752,468849.80228542886,431.0,251.83656892210217,0.3673050736640534,0.4741701526875738,12.184023990254174,96401.31310695024,316859.25446903607,420000.0,4.1,274.441,7728.0,9840.2,412.34464849073305,408.189523260332,1049.88285046491,939.201767030332,1564.82617049048,362.4,303.273337202137,789.9084109479111,363.17110554265,32.27,0.208,19544.098,1.91
nyc,1.0,2018-09-30,2574.3380283151446,470422.0127313701,316.0,223.91304347826087,0.3674422866843274,0.4774727323854252,12.2004715386843,96673.95919477104,315642.2834879749,413333.0,3.6,275.455,7722.0,9846.1,413.83285054642704,408.226632386174,1059.08044935948,938.5704692601472,1565.5596360441198,382.2,301.903228202192,790.346683539678,362.72162410192897,32.9,0.212,19544.098,1.95
nyc,1.0,2018-10-31,2568.600149156824,471300.5779330666,368.0,259.97002913183155,0.3671916995547389,0.4843904348226504,12.19521185617507,96853.23328997656,311259.70882712986,403333.0,3.5,275.101,7831.5,9890.0,417.07074950855,408.713091496237,1057.92976626794,940.621527903061,1576.8833194407598,391.0,304.001989402367,791.5365156681239,363.139163421464,32.75,0.206,19544.098,2.19
nyc,1.0,2018-11-30,2566.396345193208,472301.2930317284,308.0,270.645385149202,0.367180128929035,0.4852170560251657,12.184093470015494,97114.15694013642,311220.7461410579,395333.0,3.4,274.478,7897.1,9902.7,416.487239985532,409.1297845299739,1060.53041903259,940.544172430944,1581.3716640834,405.7,304.93533970227503,792.256988789946,363.0166661622,32.97,0.194,19544.098,2.2
nyc,1.0,2018-12-31,2565.042432111753,473427.39492704906,323.0,245.6434782608696,0.3665350828040165,0.4759096206594626,12.15202160561909,97322.04350679614,318393.35371184046,390458.0,3.5,273.836,7918.5,9918.6,418.43109136680897,409.498061210452,1059.2525665424198,944.2265044084579,1581.08003893169,412.5,303.181437362748,792.002517250032,363.3342105640791,33.32,0.193,19544.098,2.27
nyc,1.0,2019-01-31,2570.403349393426,475108.1965568466,339.0,241.78499552772809,0.3660475932350139,0.4601446225068749,12.127615543090569,97595.82022668498,331326.73458673724,390051.0,4.3,275.144,7680.1,9931.3,419.2912069892311,408.6266207127391,1053.11345909674,945.899092865848,1582.99704492971,393.3,301.299577862278,793.616286059077,363.380203495222,33.42,0.202,19463.131,2.4
nyc,1.0,2019-02-28,2586.83938663795,477286.4092503337,239.0,257.63464741810105,0.3654055106593,0.4565338952523861,12.118807611143325,97808.07691387496,335348.0571230056,388051.0,4.1,275.823,7719.7,9942.6,420.06797023388896,408.333776688985,1056.60000648746,946.4466185284432,1587.9067873800698,387.2,302.92869748778094,794.7347489383791,363.22316212424704,33.63,0.196,19463.131,2.4
nyc,1.0,2019-03-31,2615.346614129225,480023.6295985114,321.0,256.986829424992,0.3649118197101544,0.4529451829272745,12.1204137823771,98061.54564003675,339742.22898215294,386259.0,3.7,276.57,7770.7,9955.5,420.67115943806,408.08301191691805,1056.3858931808,946.6291278902521,1590.62949444508,386.0,304.140142149052,795.670228704805,363.383743814686,33.39,0.201,19463.131,2.41
nyc,1.0,2019-04-30,2635.7492336081,482824.2278333049,321.0,235.57312252964428,0.3640949222968834,0.4488782384348982,12.124724224382096,98240.24833399974,344759.2897844659,387750.0,3.2,277.441,7824.0,9975.9,421.424058964814,407.104823443962,1059.42453978706,947.518028470788,1596.6012349720002,384.7,306.349866213241,796.4973973670179,363.679300011381,33.42,0.197,19463.131,2.42
nyc,1.0,2019-05-31,2648.4035979890928,484790.6459346123,422.0,269.1088095238095,0.3635512055831528,0.4460620275309291,12.113869039339082,98468.69774113038,348223.6629530864,392950.0,3.3,278.068,7863.6,9970.8,420.05433654525496,406.70807023761,1059.68650832767,947.4464173863281,1591.11801010487,387.4,308.292919992813,797.6310823077561,363.2016250980329,33.37,0.194,19463.131,2.39
nyc,1.0,2019-06-30,2654.6792212428936,486429.8111133234,351.0,267.2619047619048,0.3636843220763007,0.4370784596231709,12.115089095721876,98748.04779168032,357237.6736781987,407950.0,3.5,278.802,7928.4,9980.3,419.21238773572094,407.031197431174,1063.39177121445,944.4864847934008,1597.06782730039,393.2,307.45949555439097,797.499890888228,362.484447707908,33.72,0.211,19463.131,2.38
nyc,1.0,2019-07-31,2656.002961523504,487416.56153159286,372.0,273.54632587859425,0.3638980634393503,0.4354694986278432,12.104973802853722,99027.02494553172,359215.3680939099,418700.0,3.9,278.817,7881.9,9970.8,419.9409248792839,405.4389453207551,1062.23768503201,947.5973587115981,1595.45677798883,377.9,307.063159576395,798.394045753482,361.304261992974,33.23,0.207,19463.131,2.4
nyc,1.0,2019-08-31,2645.4829156067267,488228.3741921987,368.0,277.05627705627705,0.3640957929774062,0.4302292003020974,12.095136951903868,99258.94482211668,364506.5663171675,426833.0,3.8,279.428,7853.0,9977.9,420.51379454680296,404.9059711013591,1059.40023855556,946.5992394943521,1596.3200396178102,374.1,310.542870265965,799.1929454870391,359.70152835074,33.4,0.202,19463.131,2.13
nyc,1.0,2019-09-30,2627.526762651891,488353.2662289084,321.0,267.155091383812,0.3652676034447934,0.4300265406509522,12.098617524576175,99496.10538928944,364499.6562794696,423417.0,3.4,279.338,7849.3,9978.4,420.303314880001,405.071228904206,1062.07396512299,946.8993406461746,1596.03940923783,393.9,308.032339821382,797.858310913797,358.84327483734705,34.04,0.205,19463.131,2.04
nyc,1.0,2019-10-31,2637.9669228797084,488850.7829196456,366.0,272.5022923725497,0.3671321622575877,0.4333322043451832,12.114483172504851,99880.00584609168,361401.5453120227,418250.0,3.5,279.255,7923.2,9979.3,418.375063918394,405.506176377408,1060.96735401834,947.059029008783,1595.51640817754,400.7,306.309542611044,797.4197436093821,357.642724185862,33.8,0.194,19463.131,1.83
nyc,1.0,2019-11-30,2642.8519303813023,490005.5913037397,289.0,242.3416051823275,0.3687100309835462,0.4349658171603462,12.154172262001062,100177.17138129212,360646.6626928243,411583.0,3.4,279.468,7997.7,10008.9,418.99929652484497,405.965038132603,1068.80195020714,950.1118038507939,1597.86716764593,416.3,310.018194720757,797.573280130604,357.76166355945,34.04,0.197,19463.131,1.55
nyc,1.0,2019-12-31,2668.8791066260283,491774.707202419,344.0,269.3668895005899,0.3706695184511683,0.4379796957606058,12.216431461477043,100530.03505783709,359157.7935853596,413333.0,3.4,279.816,8014.5,10014.6,415.833274947026,406.081638804414,1063.1970280766802,953.7570783352061,1599.38002052931,425.2,309.925844364142,798.625165787645,357.25838758424896,34.44,0.193,19463.131,1.55
nyc,1.0,2020-01-31,2670.490220544033,494301.1697294693,314.0,275.3731343283582,0.3723601661857041,0.4369291391872209,12.29937932098785,100797.48453126413,362040.87216872186,418000.0,4.0,282.02,7794.9,10049.2,420.98330858303103,407.39373552970704,1068.91113425169,957.9632456279021,1604.6417610601002,406.3,317.81831478824404,798.371784244131,358.024253715191,34.26,0.199,20105.171,1.55
nyc,1.0,2020-02-29,2686.0402781099165,497005.9774212667,302.0,264.0373415553272,0.373882001431369,0.4338831703122272,12.36237934517402,101143.64135899724,366666.1207996716,417667.0,4.1,282.577,7826.9,10057.6,421.02543321019095,407.48991298648895,1066.91932550589,961.9600911483687,1605.01724766332,397.7,317.042714016272,800.225043214593,357.65077940808504,34.69,0.201,20105.171,1.58
nyc,1.0,2020-03-31,2699.481396088482,500194.17033143545,332.0,270.68618751366114,,0.4326597890411831,12.341875176098222,,369689.62654204434,416667.0,4.9,281.975,7747.3,9932.6,417.016143788854,403.85852556821294,1066.14161909966,905.3815956945501,1594.05226372168,396.6,316.12524954899504,797.585786826622,354.645211213501,34.54,0.198,20105.171,0.65
nyc,1.0,2020-04-30,2720.752255325403,503174.8449142925,280.0,285.2002620825794,,0.4264815825630939,12.299986199786424,,377432.4690428438,420333.0,14.2,280.623,6173.3,8043.8,273.093117551709,342.403514445686,1022.2780112274,387.13321559788096,1397.00688648217,316.5,286.351453858418,764.4751833831481,286.090369816689,36.13,0.195,20105.171,0.05
nyc,1.0,2020-05-31,2738.7255932757835,505394.8341111025,269.0,244.5054945054945,,0.4225029239585927,12.2531968675297,,382765.4794207432,430000.0,17.3,282.092,6292.2,8180.7,319.006073629787,348.526102696857,1009.39148433091,410.101062061438,1407.96117992112,325.7,279.763274578292,763.902451984317,302.948160775611,35.14,0.199,20105.171,0.05
nyc,1.0,2020-06-30,2749.449115305108,505903.5168481758,377.0,277.9169160947223,,0.4187220990867989,12.206397212832028,,386833.8740616264,441000.0,14.7,282.333,6478.1,8359.8,358.994143319954,355.11547415178904,997.423874133346,416.352472804806,1413.82294367648,329.0,274.96368338761494,757.742263029217,316.486618800843,34.87,0.223,20105.171,0.08
nyc,1.0,2020-07-31,2760.6649041975325,505234.2102900929,453.0,277.0780856423174,,0.4118066464980539,12.136105396099182,,393338.3489738551,446000.0,14.7,283.624,6664.6,8567.1,373.31149403566,357.544942202758,977.97882326328,487.77154847171096,1424.9682390371802,330.8,274.598905802803,756.6389267413341,321.487270127303,34.86,0.218,20105.171,0.09
nyc,1.0,2020-08-31,2769.310743881438,505111.08017955424,483.0,272.2257972769643,,0.4075516728753688,12.081754124812472,,397330.7816130826,456667.0,12.6,283.478,6770.1,8762.8,382.59373313803,361.88735765734594,983.37400077003,534.2313759212291,1439.28522457582,333.6,275.773702600915,761.256245449,324.788904246981,35.48,0.209,20105.171,0.1
nyc,1.0,2020-09-30,2776.234658037752,507409.0552969449,459.0,289.87179487179486,,0.4082453134290685,12.143330099505429,,397996.11512295913,465000.0,10.2,284.551,6878.2,8917.3,382.98622300561897,364.53262833791496,1022.74476789716,587.582466185132,1447.7708759351,351.1,280.131305950903,767.3477198430389,326.47009178953203,35.2,0.211,20105.171,0.09
nyc,1.0,2020-10-31,2763.745241349481,511687.1413113858,502.0,287.32814131569785,0.3301079181389789,0.4104573701629053,12.26314258961395,91972.37510213976,398705.9077100618,475267.0,9.0,284.121,7070.3,9006.9,385.601885433722,367.653986634382,1013.12212216124,626.93125025963,1464.6782156227405,371.3,288.707096565151,768.370997006868,327.787065189801,35.2,0.202,20105.171,0.09
nyc,1.0,2020-11-30,2786.2580953185857,517630.9124454193,394.0,298.5476007928992,0.3286916083245735,0.4129112730256969,12.405421892760351,91471.59067891036,400489.22612877085,481933.0,8.7,283.291,7122.3,9017.7,386.554696510669,367.720601774504,1013.01371649229,627.826136686081,1470.20808322156,384.8,289.0351589273389,767.609514264279,328.296628677577,35.77,0.201,20105.171,0.09
nyc,1.0,2020-12-31,2787.089825522632,524649.4962577742,462.0,295.05847647058823,0.3261398996037615,0.4120323430345593,12.460641628814654,91454.25835233313,406507.3251700141,485267.0,8.5,284.35,7138.4,9027.8,388.3517571530059,368.1811323465821,1011.09163945837,612.6365537651732,1481.6607103037195,395.6,290.695626430512,767.0474423616229,329.060028493594,35.82,0.211,20105.171,0.09
nyc,1.0,2021-01-31,2825.245395191542,531476.8676148608,393.0,276.07323232323233,0.3236022357364462,0.4122191404190341,12.488420065960389,91572.55809376595,411074.8863905122,486750.0,9.3,285.525,6926.2,9056.7,389.460792894386,369.607850460091,1008.35344588295,605.581923780379,1496.54373286375,378.1,295.19116978741494,768.7712846872391,330.86470004286093,36.22,0.213,19848.276,0.09
nyc,1.0,2021-02-28,2844.4388970405807,538552.8553770883,384.0,301.2048192771084,0.3222837621962849,0.416242748575661,12.545547565988777,91853.45631488544,411546.7794103043,486750.0,9.2,286.474,6981.2,9073.9,380.465275079844,370.643646377638,1005.12377249033,623.9545015648409,1503.31676613817,368.6,295.089025288022,769.6130632283749,330.83879313495703,36.4,0.219,19848.276,0.08
nyc,1.0,2021-03-31,2895.502512356887,545018.4401869596,435.0,311.8279569892473,0.3245221844775129,0.430338906061613,12.708509094673712,92292.1047128049,400941.76716166775,486750.0,8.6,287.481,7059.7,9124.3,389.403001494197,372.04117670898495,1004.25890026106,635.3700867162311,1511.87248752212,368.6,299.454532211418,771.027778177982,332.244313835865,36.1,0.188,19848.276,0.07
nyc,1.0,2021-04-30,2933.2116782682383,551634.1505279973,430.0,311.0,0.3283144760585824,0.4355834999978402,12.892746789351069,93022.54355605372,400159.54245254246,492000.0,8.1,289.493,7154.5,9170.8,388.0598612375,373.133693370056,1009.06918548126,663.386926762556,1518.52655384138,369.4,300.97395439253,771.5172714438879,333.17502097609093,36.44,0.208,19848.276,0.07
nyc,1.0,2021-05-31,2951.145412323654,557954.0545889024,369.0,333.2916666666667,0.3331401869085333,0.437396318398745,13.050802120205352,94199.88984186055,402753.54037016525,498667.0,7.6,290.991,7219.7,9203.4,387.45963793058,373.711541183479,1010.01037773587,675.458240525374,1522.24164677579,371.4,302.460955178892,771.930143026398,333.652167232355,36.96,0.214,19848.276,0.06
nyc,1.0,2021-06-30,2969.5509393205302,563863.0198457068,383.0,324.7770700636943,0.3357616137152987,0.4380114606148713,13.062676220855597,95715.62555523218,405864.5918971589,515333.0,8.3,293.872,7314.9,9242.1,385.963422525908,374.388811621196,1004.53425311589,690.2768304929981,1524.13204122282,377.4,303.916944697167,769.31132688787,333.46174862375096,36.38,0.222,19848.276,0.08
nyc,1.0,2021-07-31,2984.0869897064167,568612.9213079761,338.0,318.3315088487502,0.3389002965005956,0.4332465899130212,13.032762028250032,97558.16613477888,414030.5981937267,528000.0,8.0,293.553,7341.2,9296.4,386.453858933744,375.300298008858,1014.85554450542,734.213710069521,1531.25520969228,366.6,306.588867233368,771.252959131122,334.028773837805,36.53,0.216,19848.276,0.1
nyc,1.0,2021-08-31,3007.0507069185173,571542.8949947273,342.0,321.6123499142367,0.3438429568887202,0.4306460337447441,12.983393806636066,99802.3762968258,418679.4262319251,539667.0,7.6,293.927,7331.3,9340.5,385.871375250797,376.33940846322,1018.50262748538,748.463964889111,1529.84678986246,367.1,307.51046296454,772.873491146765,334.493513425079,36.78,0.226,19848.276,0.09
nyc,1.0,2021-09-30,3006.452600836708,573312.0739208696,327.0,321.07711199363064,0.351948788729794,0.4338955369994047,13.025732983375882,102100.2701029374,416366.8169199039,538000.0,6.6,295.488,7359.7,9382.7,387.66676908260905,377.118043889924,1026.4794707626402,767.713306831746,1541.9378649593802,382.3,313.37448354676,775.053432483145,336.324315960612,36.36,0.222,19848.276,0.08
nyc,1.0,2021-10-31,3019.994303954327,575529.9217691923,330.0,328.5557413600892,0.3597275285773513,0.4419673353975707,13.100671382419046,104157.35379910814,409498.53413735086,533333.0,6.1,296.472,7565.5,9528.5,390.87814022841695,382.725913899142,1024.54109195197,796.1408110963459,1577.36885477828,404.2,313.09038745818697,780.690626231217,338.917828165192,36.83,0.214,19848.276,0.08
nyc,1.0,2021-11-30,3012.2938329951453,579045.842316695,337.0,296.9455514405074,0.3662128426407228,0.4448222973737705,13.189525731877811,105965.58462728818,409244.29436446994,526667.0,5.7,297.49,7660.2,9571.5,392.927230654656,384.37388369620584,1015.95813152316,812.9507583234861,1586.91308303382,425.5,315.029446761315,782.292102394994,340.351229397425,36.67,0.207,19848.276,0.08
nyc,1.0,2021-12-31,3044.2070834736046,583096.6027001805,435.0,311.1868401499109,0.3688634567893122,0.4456186644990976,13.186729368495175,107487.6115626459,411277.43891235854,525000.0,5.5,296.865,7714.2,9640.7,394.8913996414779,385.7981166063991,1023.49906152762,823.584470124983,1598.07266897599,437.8,316.884113307988,785.8036399605099,341.84677227927693,36.82,0.2,19848.276,0.08
nyc,1.0,2022-01-31,3078.4068594586524,587695.2256721332,363.0,344.1860465116279,0.369989215106423,0.4491359216382111,13.17145576743399,108722.59160820526,410569.5817126584,525000.0,6.0,300.164,7477.9,9651.3,392.77640566855297,388.4810520128031,1027.12635395732,818.668929438923,1607.79395810065,417.6,317.602850989713,788.511198694035,341.962752239976,37.66,0.256,19703.747,0.08
nyc,1.0,2022-02-28,3146.024887638838,592782.5166314107,337.0,307.9177324307901,0.3706855569777748,0.4603821098816723,13.172106439971644,109784.19309870715,402443.9123684292,525000.0,5.6,301.151,7588.7,9730.0,397.028954798186,390.71320853524696,1026.3261889198,832.1567714303058,1619.89873730379,421.0,321.550034441724,791.322752909222,345.505383817766,37.24,0.196,19703.747,0.08
nyc,1.0,2022-03-31,3183.3817827651314,599402.9650701856,367.0,335.0676499316015,0.3712723217250819,0.4767570987323615,13.215950770790927,110766.77416980478,391183.4867277208,526333.0,5.0,305.024,7651.1,9757.4,397.527274598358,392.220178868904,1026.50432157134,842.330019007244,1624.48078029038,418.4,322.200369711357,794.457382415741,345.998750014691,37.25,0.225,19703.747,0.2
nyc,1.0,2022-04-30,3213.576435427982,606384.633270142,346.0,336.8670324673053,0.3720308568094221,0.5091743530693936,13.264096909787291,111823.02281074628,367598.335850414,531333.0,4.3,307.781,7731.4,9784.7,399.63117304459695,396.26146118881695,1022.7805132401,851.337019667814,1639.63650315506,411.3,325.654123834445,799.202583549244,347.885063466059,37.08,0.235,19703.747,0.33
nyc,1.0,2022-05-31,3228.219123145929,613566.8260289518,344.0,370.216306156406,0.3734352785595327,0.5208303290802053,13.317304340165649,113040.38973409586,362560.1642195889,543000.0,4.1,309.243,7796.9,9817.5,399.4915455224479,395.64646701044296,1019.86486354165,858.1384983090289,1639.30634221242,414.5,328.917403259031,802.5337062108141,348.02147993372495,37.19,0.241,19703.747,0.77
nyc,1.0,2022-06-30,3252.62291310855,620271.3563043703,373.0,335.20942763157893,0.3758168997710789,0.5350195398811574,13.38350930286025,114338.02306847442,355563.10537588724,561667.0,4.3,313.589,7893.4,9846.1,401.3731046888551,395.56183187968895,1015.90826954761,860.1678996694781,1646.2143512863902,416.8,334.205953169481,807.4966239117231,348.545612573278,36.69,0.248,19703.747,1.21
nyc,1.0,2022-07-31,3281.9225312899343,624673.387639297,329.0,362.02963889958494,0.3781584122963782,0.5314538680759642,13.40523648182844,115592.37892667468,360518.13290599984,578000.0,4.4,312.615,7895.1,9876.7,401.39613797877,396.583091380904,1009.08621500703,880.4107324943918,1652.90488659327,404.3,334.910666750729,813.378929838971,349.086347481022,36.96,0.232,19703.747,1.68
nyc,1.0,2022-08-31,3304.853097437301,625906.7533179043,342.0,377.8571428571428,0.3797310585852017,0.5222853271918335,13.363094262371352,116575.58703714734,367896.3729324544,586333.0,4.1,313.28,7875.8,9903.6,401.7419231906021,396.448939367061,1012.68181903026,881.4758777698119,1655.54858978738,403.0,335.08053398181704,815.214435624455,349.05439116090304,37.04,0.249,19703.747,2.33
nyc,1.0,2022-09-30,3309.456794630547,623890.0015329449,293.0,339.5061728395062,0.3811441060048331,0.5552611613215293,13.284345825624133,117224.73869874356,342197.2742342849,579500.0,3.6,313.88,7873.6,9916.9,402.844205859482,396.64900995307096,1022.75641390026,885.8113165351899,1656.04462378324,418.0,333.349686693889,815.6920656465339,348.555519752133,37.23,0.245,19703.747,2.56
nyc,1.0,2022-10-31,3300.079254135808,621643.6035404853,323.0,360.3030303030303,0.3815398826299036,0.5851826511519514,13.209661672198106,117517.30417914232,321476.9885633909,566500.0,3.8,314.338,7956.2,9929.6,400.7092830320301,395.527910302054,1018.7755642795698,891.365638236285,1655.43322417268,422.5,334.474800369983,816.013215593008,348.14583569551104,37.83,0.235,19703.747,3.08
nyc,1.0,2022-11-30,3293.323049057389,619920.0665081213,336.0,361.0354223433242,0.381271028541638,0.5784656358204531,13.144752185158843,117623.9278528326,324369.15811024,554833.0,3.8,314.975,8018.5,9951.0,402.82378404900896,396.68854067045896,1021.69779259689,900.701187827644,1659.53830096818,437.0,332.807829721588,817.974476579524,349.45566399301003,37.4,0.232,19703.747,3.78
nyc,1.0,2022-12-31,3295.807320028577,619058.5341369706,292.0,351.7857142857143,0.3805273700747751,0.5574901034569221,13.080110893275789,117698.11753987832,336910.1660021658,545000.0,3.8,315.656,8034.2,9972.5,404.0460220330259,396.822125969386,1023.21982486587,905.24980010214,1659.10995159294,444.2,330.537731677141,816.823355027381,349.6696387010569,37.59,0.231,19703.747,4.1
nyc,1.0,2023-01-31,3302.194719718368,619038.7154326298,250.0,357.8479763079961,0.3803735313846131,0.5453671107840119,13.0262246999598,117977.9740610616,344668.79902493884,541667.0,4.5,318.151,7831.5,10027.6,407.438079673406,396.313667393394,1026.38378938828,911.5591380772729,1667.4238621901502,423.1,330.655387440314,819.802009048553,351.333559521198,38.18,0.243,19737.367,4.33
nyc,1.0,2023-02-28,3335.719157414061,618568.8793580416,261.0,386.68992248062017,0.3804318993461544,0.5421639493300235,12.962707601063489,118309.16885657048,346049.56930591486,536667.0,4.6,319.295,7879.0,10036.4,409.64131226931903,396.646196176714,1027.2729070924302,914.6229297285408,1668.23322313096,415.9,329.815138625847,820.969325467094,350.577286894913,37.86,0.237,19737.367,4.57
nyc,1.0,2023-03-31,3393.939647621328,619705.4834711574,332.0,413.3597883597884,0.3808448985177391,0.5527457863105556,12.93421218336123,118760.35558753832,338823.7255261522,536667.0,4.3,319.038,7926.0,10047.9,406.42309068016,396.61082381200697,1028.81222706866,916.7522462883552,1671.43977362572,414.6,326.843922063941,823.334485191465,350.54361206170404,37.55,0.223,19737.367,4.65
nyc,1.0,2023-04-30,3452.099045027081,622478.0344019493,252.0,395.5115448883488,0.3817228682183077,0.5447959354847934,12.940552392284395,119370.09796133854,345439.4554226881,540833.0,3.8,319.211,7936.4,10026.2,401.6823791558461,395.89936247839,1029.42493125582,913.235139649684,1657.4877989829,407.9,323.779883290141,822.3625654797439,348.84771379748497,38.19,0.216,19737.367,4.83
nyc,1.0,2023-05-31,3475.677467712981,627053.5102906615,365.0,399.23505928127946,0.382137039445431,0.5503575929577229,12.9900276569966,119833.72639190512,343835.6260518057,554167.0,4.2,320.002,8029.8,10074.0,404.91910274763,396.3821698595231,1033.65164382181,923.96548628484,1664.59866561862,415.3,319.998369597249,826.067651227905,349.596154169859,37.44,0.219,19737.367,5.06
nyc,1.0,2023-06-30,3474.6374458962277,631523.9501973923,379.0,427.4193548387097,0.3821972283291448,0.5646281042848513,13.043592734463957,120173.75923040549,336548.12297043606,575833.0,4.5,321.29,8119.2,10103.6,405.3332776693191,396.74579321714896,1037.32955568102,923.7506377790968,1669.2300101995002,418.0,318.526713212406,829.808185566229,349.819694718048,37.41,0.246,19737.367,5.08
nyc,1.0,2023-07-31,3474.366834867068,635280.2923172078,273.0,396.039886039886,0.3820100801984487,0.5716240813938713,13.085128881150656,120433.70138782127,334024.81912897894,595000.0,4.6,322.496,8025.9,10043.2,405.734878744844,392.481840631658,1038.84426648168,922.5697996446621,1641.89335519451,402.9,309.89208693529093,827.087205560206,348.97339188605906,38.05,0.251,19737.367,5.12
nyc,1.0,2023-08-31,3480.7609008832437,638770.4732443317,362.0,410.7333020589642,0.3820359574091759,0.5828876100013067,13.12034683416814,120758.09364489872,328736.17660783825,613333.0,4.8,324.38,7996.2,10058.3,403.46289112653295,392.64025888074497,1042.9381582268902,925.964613071516,1642.19111313287,399.7,307.096861646313,827.6234042987539,348.958002316402,37.54,0.253,19737.367,5.33
